S.No,date,time,product_name,quantity,unit_price,total_amount,payment_mode,transaction_type
2388,27-01-2024,13:57,Lalla Detergent,4,189.84,759.35,UPI,Phone Order
2389,27-01-2024,03:46,Ramesh Dal,3,42.76,128.28,Cash,Phone Order
2390,27-01-2024,23:43,"Vasa, Chocolates",5,472.52,2362.6,UPI,Delivery
2391,27-01-2024,19:21,"Parsa, Chocolates",2,429.57,859.14,Credit,Walk-in
2392,27-01-2024,10:57,Ramesh Dal,3,38.48,115.45,Cash,Walk-in
2393,27-01-2024,19:45,Bora-Bhalla Rice,1,79.53,79.53,Cash,Walk-in
2394,27-01-2024,23:43,Nayak Dal,4,196.14,784.55,Cash,Walk-in
2395,27-01-2024,20:16,Chhabra-Aurora Tea,1,414.52,414.52,UPI,Phone Order
2396,27-01-2024,11:41,Chaudhry Rice,3,66.07,198.21,Cash,Walk-in
2397,27-01-2024,19:06,Khalsa Chips,2,77.53,155.05,UPI,Walk-in
2398,27-01-2024,19:08,Ramesh Dal,3,42.76,128.28,Cash,Walk-in
2399,27-01-2024,19:08,Upadhyay Soap,1,278.3,278.3,Cash,Phone Order
2400,27-01-2024,03:48,Naidu-Bhandari Rice,4,213.88,855.5,Credit,Walk-in
2401,27-01-2024,12:32,"Dash, Soap",3,104.72,314.16,Cash,Walk-in
2402,27-01-2024,18:37,Dhillon-Karan Rice,4,12.73,50.92,Credit,Phone Order
2403,27-01-2024,05:41,"Sule, Masala",4,375.37,1501.49,Cash,Walk-in
2404,27-01-2024,03:12,"Narayan, Toothpaste",1,226.48,226.48,UPI,Walk-in
2405,27-01-2024,20:12,Madan-Divan Chocolates,3,58.19,174.57,UPI,Walk-in
2406,27-01-2024,01:12,Wable Soft Drinks,2,416.72,833.44,Credit,Walk-in
2407,27-01-2024,02:17,Aurora-Madan Namkeen,3,87.28,261.83,Credit,Phone Order
2408,27-01-2024,10:23,"Lata, Namkeen",4,449.83,1799.32,Credit,Phone Order
2409,27-01-2024,10:40,Ahluwalia Pulses,4,486.59,1946.36,Cash,Walk-in
2410,27-01-2024,23:04,Raman Tea,3,245.78,737.35,Credit,Walk-in
2411,27-01-2024,06:39,Ravel-Prashad Biscuits,2,189.3,378.6,Credit,Walk-in
2412,27-01-2024,18:04,Wable Soft Drinks,3,375.05,1125.14,Cash,Walk-in
2413,27-01-2024,18:49,"Vasa, Chocolates",2,448.89,897.79,UPI,Walk-in
2414,27-01-2024,06:04,Pall Detergent,4,279.58,1118.32,UPI,Walk-in
2415,27-01-2024,01:39,"Lata, Namkeen",1,449.83,449.83,UPI,Walk-in
2416,27-01-2024,09:06,Swamy Sugar,2,314.23,628.46,Credit,Walk-in
2417,27-01-2024,08:36,Upadhyay Soap,4,250.47,1001.88,UPI,Walk-in
2418,27-01-2024,03:29,"Dash, Soap",1,104.72,104.72,Credit,Walk-in
2419,27-01-2024,13:13,Ratta Soft Drinks,3,174.62,523.86,Credit,Walk-in
2420,27-01-2024,04:44,Raman Tea,1,258.72,258.72,Cash,Phone Order
2421,27-01-2024,09:25,Khalsa Chips,4,77.53,310.1,Credit,Phone Order
2422,27-01-2024,04:43,Jaggi-Sule Masala,1,350.41,350.41,Credit,Walk-in
2423,27-01-2024,22:19,Ben-Chaudhary Soft Drinks,1,32.1,32.1,UPI,Walk-in
2424,27-01-2024,14:28,Datta-Solanki Soap,4,403.41,1613.64,Credit,Walk-in
2425,27-01-2024,15:49,Salvi-Saraf Coffee,2,465.01,930.01,Cash,Phone Order
2426,27-01-2024,18:03,Aurora-Madan Namkeen,5,82.68,413.42,Cash,Walk-in
2427,27-01-2024,18:46,Aurora-Madan Namkeen,5,91.87,459.35,Cash,Walk-in
2428,27-01-2024,20:12,Kari-Agate Juice,2,106.57,213.14,Credit,Walk-in
2429,27-01-2024,21:34,Bajaj Namkeen,5,328.0,1640.0,UPI,Walk-in
2430,27-01-2024,00:08,Sethi Masala,5,287.46,1437.3,Credit,Walk-in
2431,27-01-2024,07:44,Nayak Dal,3,217.93,653.79,Cash,Walk-in
2432,27-01-2024,14:35,Raman Tea,4,258.72,1034.88,UPI,Delivery
2433,27-01-2024,01:31,Ratta Soft Drinks,2,174.62,349.24,Credit,Delivery
2434,27-01-2024,23:39,"Lata, Namkeen",5,449.83,2249.15,Cash,Walk-in
2435,27-01-2024,21:06,Sha Tea,3,80.41,241.24,Credit,Walk-in
2436,27-01-2024,23:21,Suri Coffee,3,346.93,1040.79,Credit,Walk-in
2437,27-01-2024,23:13,Sheth-Merchant Salt,1,392.54,392.54,UPI,Walk-in
2438,27-01-2024,12:40,Cherian-Koshy Oil,1,46.72,46.72,Credit,Walk-in
2439,27-01-2024,13:24,Kant Oil,3,150.55,451.65,UPI,Walk-in
2440,27-01-2024,03:11,"Ahuja, Toothpaste",2,468.51,937.02,Credit,Walk-in
2441,27-01-2024,04:55,"Gade, Chips",3,331.45,994.36,Credit,Walk-in
2442,27-01-2024,04:18,Anne-Mital Wheat Flour,2,240.0,480.0,Cash,Walk-in
2443,27-01-2024,20:39,Dua Pulses,1,370.19,370.19,Credit,Walk-in
2444,27-01-2024,19:50,"Vasa, Chocolates",5,472.52,2362.6,UPI,Walk-in
2445,27-01-2024,22:38,Suri Coffee,2,312.24,624.47,Credit,Phone Order
2446,27-01-2024,15:01,"Dash, Soap",2,99.48,198.97,UPI,Walk-in
2447,27-01-2024,16:13,Naidu-Goyal Chips,2,370.06,740.12,UPI,Walk-in
2448,27-01-2024,00:09,Swaminathan Soap,3,277.25,831.75,Cash,Phone Order
2449,27-01-2024,08:38,Raman Tea,5,232.85,1164.24,Cash,Walk-in
2450,27-01-2024,17:10,Yadav Rice,5,21.67,108.36,Credit,Walk-in
2451,27-01-2024,10:24,Chhabra-Aurora Tea,2,414.52,829.04,UPI,Walk-in
2452,27-01-2024,20:51,Buch Shampoo,2,202.38,404.76,Credit,Walk-in
2453,27-01-2024,13:35,Sunder-Kapadia Tea,1,298.51,298.51,Cash,Walk-in
2454,27-01-2024,13:18,Patil-Narain Pulses,5,389.94,1949.72,Credit,Phone Order
2455,27-01-2024,02:19,Dave-Purohit Sugar,1,16.71,16.71,Credit,Delivery
2456,27-01-2024,14:09,Buch-Sehgal Coffee,3,403.28,1209.84,Cash,Walk-in
2457,27-01-2024,22:56,Karpe Juice,4,11.72,46.87,UPI,Phone Order
2458,27-01-2024,03:48,"Kota, Namkeen",2,400.05,800.1,Cash,Phone Order
2459,27-01-2024,09:37,Khalsa Chips,5,86.14,430.7,UPI,Walk-in
2460,27-01-2024,15:51,"Manda, Coffee",3,56.6,169.8,Credit,Walk-in
2461,27-01-2024,13:10,"Dalal, Coffee",2,195.59,391.18,Credit,Walk-in
2462,27-01-2024,12:24,Handa Soap,3,79.05,237.15,Credit,Walk-in
2463,27-01-2024,16:49,Suri Coffee,1,346.93,346.93,UPI,Walk-in
2464,27-01-2024,04:20,"Barad, Salt",3,182.95,548.85,UPI,Delivery
2465,27-01-2024,06:24,"Saini, Juice",1,441.19,441.19,Credit,Walk-in
2466,27-01-2024,08:59,Tiwari-Krishnan Chips,2,185.18,370.36,UPI,Walk-in
2467,27-01-2024,17:28,Dhillon-Karan Rice,2,12.73,25.46,UPI,Walk-in
2468,27-01-2024,02:40,Sha Tea,1,89.35,89.35,Credit,Phone Order
2469,27-01-2024,14:00,Kaur-Sama Salt,1,117.28,117.28,UPI,Delivery
2470,27-01-2024,16:39,Mammen Soap,2,229.9,459.8,UPI,Walk-in
2471,27-01-2024,12:15,Nazareth Spices,3,22.84,68.52,UPI,Walk-in
2472,29-01-2024,14:05,Yadav Rice,5,22.88,114.38,Credit,Phone Order
2473,29-01-2024,00:31,Lad Masala,4,314.12,1256.48,Credit,Walk-in
2474,29-01-2024,04:57,"Ganesh, Soap",2,34.56,69.12,Cash,Phone Order
2475,29-01-2024,15:05,Sachar Rice,2,380.89,761.78,UPI,Walk-in
2476,29-01-2024,05:41,Wable Soft Drinks,3,416.72,1250.16,Cash,Walk-in
2477,29-01-2024,04:31,Cherian-Koshy Oil,3,42.05,126.14,UPI,Phone Order
2478,29-01-2024,10:08,"Saini, Juice",4,419.13,1676.52,Cash,Walk-in
2479,29-01-2024,17:01,Ravel-Prashad Biscuits,1,189.3,189.3,Credit,Walk-in
2480,29-01-2024,05:29,"Varughese, Sugar",1,125.46,125.46,UPI,Walk-in
2481,29-01-2024,06:21,Memon-Lall Wheat Flour,5,182.22,911.1,UPI,Walk-in
2482,29-01-2024,11:40,Ganguly-Loke Namkeen,4,99.44,397.75,Credit,Phone Order
2483,29-01-2024,17:05,Cherian-Koshy Oil,4,44.38,177.54,Cash,Walk-in
2484,29-01-2024,00:10,Sha Tea,5,89.35,446.75,Cash,Delivery
2485,29-01-2024,16:40,Raman Tea,3,258.72,776.16,Cash,Walk-in
2486,29-01-2024,17:48,"Manda, Coffee",2,53.77,107.54,Cash,Phone Order
2487,29-01-2024,07:30,"Sanghvi, Wheat Flour",5,91.62,458.09,Cash,Delivery
2488,29-01-2024,11:15,"Venkatesh, Shampoo",5,436.26,2181.3,UPI,Phone Order
2489,29-01-2024,04:08,Ahluwalia Pulses,3,486.59,1459.77,Cash,Walk-in
2490,29-01-2024,23:07,Raman Tea,5,245.78,1228.92,Cash,Phone Order
2491,29-01-2024,12:31,Naidu-Bhandari Rice,5,237.64,1188.2,Credit,Walk-in
2492,29-01-2024,09:09,Patil-Narain Pulses,4,433.27,1733.08,Cash,Delivery
2493,29-01-2024,05:45,Salvi-Saraf Coffee,4,465.01,1860.02,Credit,Walk-in
2494,29-01-2024,23:41,Ramesh Dal,3,42.76,128.28,UPI,Delivery
2495,29-01-2024,16:42,"Saini, Juice",5,441.19,2205.95,UPI,Walk-in
2496,29-01-2024,20:54,Tiwari-Krishnan Chips,3,185.18,555.54,UPI,Walk-in
2497,29-01-2024,07:29,"Dash, Soap",1,104.72,104.72,Cash,Phone Order
2498,29-01-2024,00:31,"Saini, Juice",3,441.19,1323.57,Cash,Walk-in
2499,29-01-2024,08:42,"Manda, Coffee",4,56.6,226.4,Credit,Walk-in
2500,29-01-2024,21:50,Raman Tea,4,258.72,1034.88,Credit,Walk-in
2501,29-01-2024,20:58,"Parsa, Chocolates",2,406.96,813.92,UPI,Walk-in
2502,29-01-2024,17:30,Memon-Lall Wheat Flour,5,173.11,865.54,UPI,Phone Order
2503,29-01-2024,17:40,Issac Soft Drinks,1,378.3,378.3,Credit,Walk-in
2504,29-01-2024,00:37,Sunder-Kapadia Tea,2,283.58,567.17,Credit,Walk-in
2505,29-01-2024,04:28,Sant Dal,1,463.25,463.25,UPI,Walk-in
2506,29-01-2024,16:53,Sunder-Kapadia Tea,3,298.51,895.53,Cash,Walk-in
2507,29-01-2024,11:41,Mitter-Ramanathan Dal,5,244.75,1223.75,Cash,Walk-in
2508,29-01-2024,03:34,"Manda, Coffee",3,56.6,169.8,UPI,Walk-in
2509,29-01-2024,01:59,Upadhyay Soap,5,278.3,1391.5,UPI,Walk-in
2510,29-01-2024,04:40,"Barad, Salt",5,164.66,823.28,Credit,Walk-in
2511,29-01-2024,08:02,Cherian-Koshy Oil,5,42.05,210.24,UPI,Walk-in
2512,29-01-2024,20:12,"Venkatesh, Shampoo",1,436.26,436.26,Credit,Walk-in
2513,29-01-2024,04:20,Upadhyay Soap,5,278.3,1391.5,UPI,Walk-in
2514,29-01-2024,19:20,Ben-Chaudhary Soft Drinks,4,32.1,128.4,UPI,Phone Order
2515,29-01-2024,22:48,Palla-Muni Biscuits,4,305.12,1220.48,UPI,Walk-in
2516,29-01-2024,17:00,"Dora, Pulses",4,185.54,742.14,Cash,Walk-in
2517,29-01-2024,01:33,Mangat Soft Drinks,1,346.56,346.56,UPI,Phone Order
2518,29-01-2024,09:08,"Vasa, Chocolates",3,425.27,1275.8,UPI,Walk-in
2519,29-01-2024,16:03,Ben-Chaudhary Soft Drinks,4,30.5,121.98,UPI,Walk-in
2520,29-01-2024,15:56,"Sule, Masala",3,355.62,1066.85,UPI,Walk-in
2521,29-01-2024,18:46,"Manda, Coffee",2,50.94,101.88,Cash,Phone Order
2522,29-01-2024,16:34,Lad Masala,4,314.12,1256.48,Cash,Phone Order
2523,29-01-2024,18:54,Datta-Solanki Soap,5,363.07,1815.35,Credit,Walk-in
2524,29-01-2024,15:55,Issac Soft Drinks,5,399.31,1996.57,UPI,Walk-in
2525,29-01-2024,14:23,Dua Pulses,2,411.32,822.64,Credit,Walk-in
2526,29-01-2024,09:11,"Gade, Chips",2,368.28,736.56,Cash,Walk-in
2527,29-01-2024,10:42,Dubey Dal,1,307.63,307.63,UPI,Delivery
2528,29-01-2024,12:44,Swamy Sugar,2,282.81,565.61,Cash,Walk-in
2529,29-01-2024,01:12,Mammen Soap,4,229.9,919.6,Cash,Walk-in
2530,29-01-2024,19:43,Anne-Mital Wheat Flour,1,252.63,252.63,UPI,Walk-in
2531,29-01-2024,15:15,Memon-Lall Wheat Flour,4,182.22,728.88,Cash,Walk-in
2532,29-01-2024,20:58,Kant Oil,3,135.5,406.48,UPI,Phone Order
2533,29-01-2024,14:11,Chacko Soft Drinks,1,89.08,89.08,UPI,Walk-in
2534,29-01-2024,10:56,Rastogi-Gandhi Detergent,3,178.37,535.11,Credit,Walk-in
2535,29-01-2024,04:41,Sant Dal,3,440.09,1320.26,Credit,Walk-in
2536,29-01-2024,19:54,Madan-Divan Chocolates,4,58.19,232.76,Credit,Walk-in
2537,29-01-2024,19:30,"Dora, Pulses",2,206.15,412.3,UPI,Delivery
2538,29-01-2024,11:50,"Lata, Namkeen",1,449.83,449.83,UPI,Walk-in
2539,29-01-2024,02:48,Memon Chocolates,3,400.89,1202.66,Cash,Walk-in
2540,29-01-2024,18:17,Dave-Purohit Sugar,1,16.71,16.71,Cash,Walk-in
2541,29-01-2024,19:15,"Dalal, Coffee",3,185.81,557.43,Credit,Walk-in
2542,29-01-2024,14:45,"Dalal, Coffee",4,195.59,782.36,Cash,Walk-in
2543,29-01-2024,23:49,Kade-Srinivasan Tea,4,100.79,403.16,Cash,Walk-in
2544,29-01-2024,21:54,Joshi Coffee,1,341.99,341.99,Cash,Walk-in
2545,29-01-2024,15:04,Ravel-Prashad Biscuits,2,170.37,340.74,Credit,Phone Order
2546,29-01-2024,14:23,Lalla Detergent,2,199.83,399.66,Credit,Walk-in
2547,29-01-2024,04:24,"Venkatesh, Shampoo",3,392.63,1177.9,Credit,Phone Order
2548,29-01-2024,09:16,Sunder-Kapadia Tea,5,283.58,1417.92,Credit,Walk-in
2549,29-01-2024,08:20,Sant Dal,5,463.25,2316.25,Credit,Walk-in
2550,29-01-2024,19:57,"Ahuja, Toothpaste",3,445.08,1335.25,Cash,Walk-in
2551,29-01-2024,21:37,Wable Soft Drinks,4,375.05,1500.19,Cash,Walk-in
2552,29-01-2024,03:23,Palla-Muni Biscuits,1,289.06,289.06,UPI,Phone Order
2553,29-01-2024,20:55,"Atwal, Masala",1,269.94,269.94,Cash,Phone Order
2554,29-01-2024,10:07,Cherian-Koshy Oil,3,46.72,140.16,Cash,Walk-in
2555,29-01-2024,13:12,Patil-Narain Pulses,2,411.61,823.21,Credit,Walk-in
2556,29-01-2024,01:38,Ramesh Dal,1,38.48,38.48,Cash,Phone Order
2557,29-01-2024,00:20,"Ahuja, Toothpaste",4,468.51,1874.04,UPI,Delivery
2558,29-01-2024,07:42,Dhillon-Karan Rice,3,12.09,36.28,Cash,Walk-in
2559,29-01-2024,02:38,Palla-Muni Biscuits,3,305.12,915.36,Cash,Walk-in
2560,29-01-2024,09:32,"Ahuja, Toothpaste",5,468.51,2342.55,Credit,Walk-in
2561,29-01-2024,12:21,Nazareth Spices,1,22.84,22.84,Cash,Walk-in
2562,29-01-2024,06:04,"Varughese, Sugar",1,119.19,119.19,Credit,Walk-in
2563,29-01-2024,15:49,Chacko Soft Drinks,2,84.39,168.79,Cash,Delivery
2564,29-01-2024,01:31,Kade-Srinivasan Tea,2,111.99,223.98,UPI,Phone Order
2565,29-01-2024,16:33,Narasimhan Salt,3,18.12,54.35,UPI,Walk-in
2566,29-01-2024,05:23,Tiwari-Krishnan Chips,1,175.92,175.92,UPI,Walk-in
2567,29-01-2024,05:16,Ahluwalia Pulses,3,486.59,1459.77,UPI,Walk-in
2568,29-01-2024,07:30,Karpe Juice,5,13.02,65.1,Cash,Phone Order
2569,29-01-2024,16:11,Rao-Bansal Spices,1,124.36,124.36,Cash,Walk-in
2570,29-01-2024,14:04,Sha Tea,5,84.88,424.41,Credit,Walk-in
2571,29-01-2024,22:42,Sha Tea,4,89.35,357.4,UPI,Walk-in
2572,29-01-2024,19:27,"Malhotra, Wheat Flour",3,303.54,910.63,Credit,Walk-in
2573,29-01-2024,02:58,Swaminathan Soap,5,277.25,1386.25,Cash,Walk-in
2574,30-01-2024,08:19,Kaur-Sama Salt,3,123.45,370.35,UPI,Walk-in
2575,30-01-2024,18:31,"Lata, Namkeen",2,404.85,809.69,Cash,Delivery
2576,30-01-2024,23:45,Wable Soft Drinks,4,416.72,1666.88,UPI,Walk-in
2577,30-01-2024,23:23,Kari-Agate Juice,3,106.57,319.71,Cash,Walk-in
2578,30-01-2024,18:32,Memon Chocolates,3,445.43,1336.29,Credit,Walk-in
2579,30-01-2024,20:49,Ramesh Dal,2,42.76,85.52,Credit,Walk-in
2580,30-01-2024,06:21,Datta-Solanki Soap,5,403.41,2017.05,Credit,Phone Order
2581,30-01-2024,13:39,Sachar Rice,5,342.8,1714.0,Credit,Walk-in
2582,30-01-2024,12:49,Tara-Padmanabhan Tea,2,13.07,26.14,Cash,Walk-in
2583,30-01-2024,18:16,Khalsa Chips,4,81.83,327.33,Credit,Phone Order
2584,30-01-2024,07:20,Sant Dal,1,440.09,440.09,UPI,Walk-in
2585,30-01-2024,02:23,"Saini, Juice",5,419.13,2095.65,UPI,Delivery
2586,30-01-2024,12:09,Dhillon-Karan Rice,5,12.73,63.65,Credit,Walk-in
2587,30-01-2024,09:48,Khalsa Chips,5,86.14,430.7,UPI,Walk-in
2588,30-01-2024,13:56,Tara-Padmanabhan Tea,3,12.42,37.25,UPI,Delivery
2589,30-01-2024,10:14,"Atwal, Masala",1,269.94,269.94,Cash,Walk-in
2590,30-01-2024,00:10,Ratta Soft Drinks,3,174.62,523.86,Credit,Walk-in
2591,30-01-2024,21:50,"Vasa, Chocolates",4,472.52,1890.08,Cash,Phone Order
2592,30-01-2024,12:22,"Dora, Pulses",4,185.54,742.14,Cash,Phone Order
2593,30-01-2024,04:47,Devi-Chaudhry Masala,1,396.12,396.12,Credit,Phone Order
2594,30-01-2024,05:28,"Varughese, Sugar",5,125.46,627.3,UPI,Walk-in
2595,30-01-2024,03:01,"Sehgal, Salt",2,337.14,674.27,Credit,Walk-in
2596,30-01-2024,00:18,"Manda, Coffee",4,56.6,226.4,Cash,Phone Order
2597,30-01-2024,11:03,"Narayan, Toothpaste",3,226.48,679.44,Credit,Phone Order
2598,30-01-2024,20:55,Sengupta Detergent,2,209.52,419.04,Cash,Delivery
2599,30-01-2024,02:31,"Vasa, Chocolates",3,472.52,1417.56,Cash,Phone Order
2600,30-01-2024,05:08,Datta-Solanki Soap,5,363.07,1815.35,Cash,Walk-in
2601,30-01-2024,00:13,Anne-Mital Wheat Flour,5,252.63,1263.15,Credit,Walk-in
2602,30-01-2024,06:35,Datta-Solanki Soap,1,363.07,363.07,UPI,Walk-in
2603,30-01-2024,05:54,Wable Soft Drinks,2,416.72,833.44,Credit,Walk-in
2604,30-01-2024,02:09,Mitter-Ramanathan Dal,5,244.75,1223.75,UPI,Delivery
2605,30-01-2024,11:55,Bora-Bhalla Rice,2,71.58,143.15,UPI,Walk-in
2606,30-01-2024,09:32,Ben-Chaudhary Soft Drinks,2,30.5,60.99,UPI,Delivery
2607,30-01-2024,06:20,Lad Masala,5,314.12,1570.6,Cash,Walk-in
2608,30-01-2024,16:45,Cherian-Koshy Oil,1,42.05,42.05,Cash,Walk-in
2609,30-01-2024,10:33,Dubey Dal,3,341.81,1025.43,UPI,Walk-in
2610,30-01-2024,10:20,"Gade, Chips",2,368.28,736.56,Credit,Walk-in
2611,30-01-2024,15:40,"Dora, Pulses",2,195.84,391.68,Cash,Walk-in
2612,30-01-2024,08:06,Mammen Soap,2,229.9,459.8,Cash,Walk-in
2613,30-01-2024,09:11,Srinivasan-Bassi Coffee,5,137.39,686.94,UPI,Walk-in
2614,30-01-2024,16:28,Yadav Rice,2,22.88,45.75,UPI,Walk-in
2615,30-01-2024,00:52,Dubey Dal,1,307.63,307.63,UPI,Walk-in
2616,30-01-2024,06:36,Kant Oil,2,150.55,301.1,Cash,Walk-in
2617,30-01-2024,09:44,"Atwal, Masala",1,269.94,269.94,UPI,Walk-in
2618,30-01-2024,13:23,"Mani, Dal",1,402.93,402.93,Cash,Walk-in
2619,30-01-2024,08:14,Nazareth Spices,1,20.56,20.56,UPI,Phone Order
2620,30-01-2024,18:58,Ratta Soft Drinks,3,157.16,471.47,UPI,Walk-in
2621,30-01-2024,12:19,"Krishnamurthy, Masala",4,205.31,821.24,Credit,Phone Order
2622,30-01-2024,00:14,Mammen Soap,3,229.9,689.7,Cash,Walk-in
2623,30-01-2024,02:03,Kade-Srinivasan Tea,1,100.79,100.79,UPI,Walk-in
2624,30-01-2024,08:40,Memon Chocolates,1,445.43,445.43,Cash,Phone Order
2625,30-01-2024,13:07,Datta-Solanki Soap,3,403.41,1210.23,Cash,Walk-in
2626,30-01-2024,05:50,Sachar Rice,3,342.8,1028.4,Credit,Delivery
2627,30-01-2024,06:47,Nazareth Spices,5,22.84,114.2,Cash,Walk-in
2628,30-01-2024,05:39,Salvi-Saraf Coffee,3,440.53,1321.6,Credit,Walk-in
2629,30-01-2024,17:07,Patil-Narain Pulses,5,411.61,2058.03,UPI,Walk-in
2630,30-01-2024,21:39,Naidu-Bhandari Rice,1,225.76,225.76,Cash,Walk-in
2631,30-01-2024,03:25,Srinivasan-Bassi Coffee,3,144.62,433.86,Cash,Walk-in
2632,30-01-2024,05:20,Sheth-Merchant Salt,5,392.54,1962.7,UPI,Phone Order
2633,30-01-2024,03:43,Datta-Solanki Soap,4,363.07,1452.28,Credit,Walk-in
2634,30-01-2024,12:22,"Malhotra, Wheat Flour",3,337.27,1011.81,Credit,Walk-in
2635,30-01-2024,01:04,Rastogi-Gandhi Detergent,2,178.37,356.74,UPI,Walk-in
2636,30-01-2024,18:55,"Ganesh, Soap",3,32.83,98.5,Credit,Walk-in
2637,30-01-2024,16:31,Nayak Dal,4,217.93,871.72,Cash,Walk-in
2638,30-01-2024,03:14,Swamy Sugar,2,314.23,628.46,UPI,Walk-in
2639,30-01-2024,16:05,Tara-Padmanabhan Tea,1,12.42,12.42,Cash,Walk-in
2640,30-01-2024,18:48,Naidu-Goyal Chips,4,411.18,1644.72,Credit,Phone Order
2641,30-01-2024,20:08,Mammen Soap,3,229.9,689.7,UPI,Phone Order
2642,30-01-2024,05:01,Chaudhry Rice,3,62.77,188.3,UPI,Phone Order
2643,30-01-2024,16:38,Kade-Srinivasan Tea,4,111.99,447.96,Credit,Phone Order
2644,30-01-2024,10:44,Patil-Narain Pulses,1,433.27,433.27,UPI,Delivery
2645,30-01-2024,20:24,"Ganesh, Soap",2,34.56,69.12,UPI,Walk-in
2646,30-01-2024,04:06,"Sehgal, Salt",3,354.88,1064.64,UPI,Phone Order
2647,30-01-2024,12:42,Mitter-Ramanathan Dal,4,244.75,979.0,Credit,Walk-in
2648,30-01-2024,11:04,"Ahuja, Toothpaste",3,468.51,1405.53,Credit,Delivery
2649,30-01-2024,21:27,Dave-Purohit Sugar,3,16.71,50.13,UPI,Walk-in
2650,30-01-2024,21:23,Srinivasan-Bassi Coffee,3,144.62,433.86,Credit,Walk-in
2651,30-01-2024,07:35,Ben-Chaudhary Soft Drinks,5,32.1,160.5,Credit,Phone Order
2652,30-01-2024,19:55,Devi-Chaudhry Masala,2,440.13,880.26,Credit,Phone Order
2653,30-01-2024,08:54,Ahluwalia Pulses,3,486.59,1459.77,UPI,Phone Order
2654,30-01-2024,07:47,"Manda, Coffee",3,56.6,169.8,Cash,Walk-in
2655,30-01-2024,03:13,Datta-Solanki Soap,1,363.07,363.07,Cash,Walk-in
2656,30-01-2024,08:50,Ramesh Dal,1,42.76,42.76,Cash,Walk-in
2657,30-01-2024,07:39,Cherian-Koshy Oil,5,46.72,233.6,Credit,Walk-in
2658,30-01-2024,23:22,"Narayan, Toothpaste",4,226.48,905.92,UPI,Walk-in
2659,30-01-2024,15:55,Narasimhan Salt,4,19.07,76.28,Cash,Walk-in
2660,30-01-2024,11:10,Tiwari-Krishnan Chips,5,175.92,879.6,UPI,Walk-in
2661,30-01-2024,05:50,Lalla Detergent,4,179.85,719.39,Cash,Phone Order
2662,30-01-2024,00:20,Handa Soap,5,79.05,395.25,UPI,Phone Order
2663,30-01-2024,11:33,Wable Soft Drinks,2,375.05,750.1,UPI,Walk-in
2664,30-01-2024,17:47,Naidu-Bhandari Rice,2,213.88,427.75,Cash,Phone Order
2665,30-01-2024,19:26,"Krishnamurthy, Masala",3,184.78,554.34,Credit,Phone Order
2666,30-01-2024,23:32,Anne-Mital Wheat Flour,3,252.63,757.89,Cash,Walk-in
2667,30-01-2024,21:11,Raman Toothpaste,5,10.9,54.5,UPI,Walk-in
2668,30-01-2024,01:28,"Malhotra, Wheat Flour",3,303.54,910.63,UPI,Walk-in
2669,30-01-2024,19:14,Palla-Muni Biscuits,3,305.12,915.36,UPI,Walk-in
2670,30-01-2024,05:21,Issac Soft Drinks,2,420.33,840.66,Cash,Walk-in
2671,30-01-2024,13:41,Aurora-Madan Namkeen,1,91.87,91.87,Cash,Walk-in
2672,30-01-2024,01:59,Buch-Sehgal Coffee,5,403.28,2016.4,Credit,Walk-in
2673,30-01-2024,14:09,Sant Dal,3,463.25,1389.75,Cash,Phone Order
2674,30-01-2024,12:35,Dubey Dal,2,341.81,683.62,UPI,Walk-in
2675,30-01-2024,10:54,Rao-Bansal Spices,4,130.9,523.6,Credit,Phone Order
2676,30-01-2024,02:55,Sethi Masala,1,319.4,319.4,Cash,Walk-in
2677,30-01-2024,10:42,Chhabra-Aurora Tea,3,393.79,1181.38,Credit,Walk-in
2678,30-01-2024,11:39,Kade-Srinivasan Tea,3,111.99,335.97,Credit,Walk-in
2679,30-01-2024,13:36,Karpe Juice,5,13.02,65.1,Cash,Walk-in
2680,30-01-2024,13:42,Devi-Chaudhry Masala,1,418.12,418.12,UPI,Walk-in
2681,30-01-2024,23:06,Ben-Chaudhary Soft Drinks,1,32.1,32.1,Cash,Walk-in
2682,30-01-2024,05:26,"Venkatesh, Shampoo",2,436.26,872.52,Cash,Phone Order
2683,30-01-2024,17:21,Sengupta Detergent,3,209.52,628.56,Cash,Walk-in
2684,30-01-2024,06:30,"Lata, Namkeen",1,404.85,404.85,Credit,Phone Order
2685,31-01-2024,23:05,Kari-Agate Juice,1,101.24,101.24,Cash,Walk-in
2686,31-01-2024,01:37,Ranganathan Pulses,4,267.98,1071.92,Credit,Walk-in
2687,31-01-2024,06:49,Dubey Dal,4,307.63,1230.52,UPI,Walk-in
2688,31-01-2024,00:54,Sekhon Pulses,2,15.15,30.29,UPI,Walk-in
2689,31-01-2024,19:53,Dubey Dal,5,341.81,1709.05,Credit,Phone Order
2690,31-01-2024,03:50,Nayak Dal,1,207.03,207.03,Credit,Walk-in
2691,31-01-2024,02:05,Kaur-Sama Salt,3,123.45,370.35,Cash,Walk-in
2692,31-01-2024,08:23,Tiwari-Krishnan Chips,3,175.92,527.76,Cash,Delivery
2693,31-01-2024,05:58,Bora-Bhalla Rice,1,75.55,75.55,UPI,Phone Order
2694,31-01-2024,17:54,Joshi Coffee,1,341.99,341.99,Credit,Walk-in
